Place Name,Dataset,Numero_Recensioni,Latitude,Longitude,Link_to_Place,Address
Tuareg,porto,1,,,"https://www.google.com/maps/search/Tuareg+R.+da+Laje+46,+4050-366+Porto,+Portugal","R. da Laje 46, 4050-366 Porto, Portugal"
Tupi,porto,2,,,"https://www.google.com/maps/search/Tupi+R.+de+S%C3%A1+da+Bandeira+144,+4000-380+Porto,+Portugal","R. de Sá da Bandeira 144, 4000-380 Porto, Portugal"
Turmeric حلال Pakistani & Indian Restaurant,porto,1,,,"https://www.google.com/maps/search/Turmeric+%D8%AD%D9%84%D8%A7%D9%84+Pakistani+&+Indian+Restaurant+R.+Formosa+429,+4000-253+Porto,+Portugal","R. Formosa 429, 4000-253 Porto, Portugal"
Táquitaí,porto,1,,,"https://www.google.com/maps/search/T%C3%A1quita%C3%AD+R.+de+Santa+Catarina+1480,+4000-448+Porto,+Portugal","R. de Santa Catarina 1480, 4000-448 Porto, Portugal"
UFP - Faculdade de Ciências da Saúde,porto,1,,,"https://www.google.com/maps/search/UFP+-+Faculdade+de+Ci%C3%AAncias+da+Sa%C3%BAde+Porto,+Portugal","Porto, Portugal"
UNIGRAN Porto - Portugal,porto,1,,,"https://www.google.com/maps/search/UNIGRAN+Porto+-+Portugal+Shopping+Bras%C3%ADlia,+Pra%C3%A7a+de+Mouzinho+de+Albuquerque+113+5%C2%B0+andar,+4100-359+Porto,+Portugal","Shopping Brasília, Praça de Mouzinho de Albuquerque 113 5° andar, 4100-359 Porto, Portugal"
UPS Porto,porto,2,,,"https://www.google.com/maps/search/UPS+Porto+Aeroporto+Francisco+S%C3%A1+Carneiro+Complexo+de+Carga+UPS,+4470-995+Porto,+Portugal","Aeroporto Francisco Sá Carneiro Complexo de Carga UPS, 4470-995 Porto, Portugal"
USAxe Club,porto,3,,,"https://www.google.com/maps/search/USAxe+Club+R.+Das+Oliveiras+42,+4050-448+Porto,+Portugal","R. Das Oliveiras 42, 4050-448 Porto, Portugal"
USF Aníbal Cunha - Unidade de Saúde Familiar,porto,1,,,"https://www.google.com/maps/search/USF+An%C3%ADbal+Cunha+-+Unidade+de+Sa%C3%BAde+Familiar+R.+de+An%C3%ADbal+Cunha+102,+4050-046+Porto,+Portugal","R. de Aníbal Cunha 102, 4050-046 Porto, Portugal"
Uata?! Burger | Hamburgueria Porto,porto,2,,,"https://www.google.com/maps/search/Uata?!+Burger+|+Hamburgueria+Porto+Rua+das+Taipas+100,+4050-600+Porto,+Portugal","Rua das Taipas 100, 4050-600 Porto, Portugal"
Unilabs Porto | Francos,porto,1,,,"https://www.google.com/maps/search/Unilabs+Porto+%7C+Francos+R.+Central+de+Francos+298,+4250-123+Porto,+Portugal","R. Central de Francos 298, 4250-123 Porto, Portugal"
Universidade Lusófona do Porto,porto,1,,,"https://www.google.com/maps/search/Universidade+Lus%C3%B3fona+do+Porto+R.+de+Augusto+Rosa+24,+4000-098+Porto,+Portugal","R. de Augusto Rosa 24, 4000-098 Porto, Portugal"
Universo da Beleza Porto,porto,1,,,"https://www.google.com/maps/search/Universo+da+Beleza+Porto+R.+de+Dom+Manuel+II+190,+4050-343+Porto,+Portugal","R. de Dom Manuel II 190, 4050-343 Porto, Portugal"
Uporto House,porto,1,41.1824169,-8.6124905,"https://www.google.com/maps/search/Uporto+House+R.+Benjamim+Gouveia+31,+Porto,+Portugal/@41.1824169,-8.6124905,17z?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. Benjamim Gouveia 31, Porto, Portugal"
Vaccarum,porto,2,,,"https://www.google.com/maps/search/Vaccarum+Rua+de+Fernandes+Tom%C3%A1s+839,+4000-219+Porto,+Portugal","Rua de Fernandes Tomás 839, 4000-219 Porto, Portugal"
Vaccarum Tapas & Francesinhas,porto,2,,,"https://www.google.com/maps/search/Vaccarum+Tapas+&+Francesinhas+R.+do+Bonjardim+107,+4000-440+Porto,+Portugal","R. do Bonjardim 107, 4000-440 Porto, Portugal"
Valentina's Porto,porto,1,,,"https://www.google.com/maps/search/Valentina's+Porto+R.+Das+Oliveiras+48,+4050-449+Porto,+Portugal","R. Das Oliveiras 48, 4050-449 Porto, Portugal"
Valéria´s,porto,2,,,"https://www.google.com/maps/search/Val%C3%A9ria%C2%B4s+R.+de+Gon%C3%A7alo+Crist%C3%B3v%C3%A3o,+4000-263+Porto,+Portugal","R. de Gonçalo Cristóvão, 4000-263 Porto, Portugal"
"Vapers Portugal, LDA.",porto,1,,,"https://www.google.com/maps/search/Vapers+Portugal,+LDA.+R.+Formosa+34A,+4000-250+Porto,+Portugal","R. Formosa 34A, 4000-250 Porto, Portugal"
Vasco da Gama Restaurant,porto,3,,,"https://www.google.com/maps/search/Vasco+da+Gama+Restaurant+R.+da+Boa+Hora+58,+4050-099+Porto,+Portugal","R. da Boa Hora 58, 4050-099 Porto, Portugal"
Vegana By Tentúgal,porto,1,,,"https://www.google.com/maps/search/Vegana+By+Tent%C3%BAgal+R.+de+Santo+Ildefonso+412+4300,+4000-466+Porto,+Portugal","R. de Santo Ildefonso 412 4300, 4000-466 Porto, Portugal"
VegeTali,porto,1,,,"https://www.google.com/maps/search/VegeTali+Praceta+Jo%C3%A3o+Villaret+211,+4460-282+Porto,+Portugal","Praceta João Villaret 211, 4460-282 Porto, Portugal"
Velho Jack Barbershop,porto,1,,,"https://www.google.com/maps/search/Velho+Jack+Barbershop+R.+das+Carmelitas+17,+4050-162+Porto,+Portugal","R. das Carmelitas 17, 4050-162 Porto, Portugal"
Venham mais 5 - O original,porto,6,,,"https://www.google.com/maps/search/Venham+mais+5+-+O+original+R.+de+Santo+Ildefonso+219,+4000-470+Porto,+Portugal","R. de Santo Ildefonso 219, 4000-470 Porto, Portugal"
Vera Lúcia Cabeleireiro,porto,1,41.150149,-8.6004115,"https://www.google.com/maps/place/Vera+L%C3%BAcia+Cabeleireiro/@41.150149,-8.6004115,17z/data=!4m6!3m5!1s0xd2465e8eef294e7:0xc994c8b9bbd0dd49!8m2!3d41.150149!4d-8.6004115!16s%2Fg%2F11j4s6jrzx?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Rua de Santos Pousada 157 2 Andar Sala 8, 4000-485 Porto, Portugal"
Vermuteria da Baixa,porto,1,,,"https://www.google.com/maps/search/Vermuteria+da+Baixa+R.+de+C%C3%A2ndido+dos+Reis+126,+4050-151+Porto,+Portugal","R. de Cândido dos Reis 126, 4050-151 Porto, Portugal"
Verso em Pedra,porto,1,,,"https://www.google.com/maps/search/Verso+em+Pedra+R.+da+Arm%C3%A9nia+16,+4050-066+Porto,+Portugal","R. da Arménia 16, 4050-066 Porto, Portugal"
Versos Em Fatias,porto,1,,,"https://www.google.com/maps/search/Versos+Em+Fatias+R.+de+Dami%C3%A3o+de+G%C3%B3is+45,+4000-493+Porto,+Portugal","R. de Damião de Góis 45, 4000-493 Porto, Portugal"
Veterinário vai a casa - Serviços veterinários ao domicílio,porto,1,,,"https://www.google.com/maps/search/Veterin%C3%A1rio+vai+a+casa+-+Servi%C3%A7os+veterin%C3%A1rios+ao+domic%C3%ADlio+R.+de+Antero+de+Quental+7,+4050-055+Porto,+Portugal","R. de Antero de Quental 7, 4050-055 Porto, Portugal"
Via Verde,porto,3,,,"https://www.google.com/maps/search/Via+Verde+R.+de+Santa+Justa+202+H,+4200-283+Porto,+Portugal","R. de Santa Justa 202 H, 4200-283 Porto, Portugal"
ViaCatarina Shopping,porto,37,41.1490625,-8.6051555,"https://www.google.com/maps/search/ViaCatarina+Shopping+R.+de+Santa+Catarina+312+a+350,+4000-443+Porto,+Portugal","R. de Santa Catarina 312 a 350, 4000-443 Porto, Portugal"
VietView,porto,3,,,"https://www.google.com/maps/search/VietView+R.+de+Cedofeita+502,+4050-122+Porto,+Portugal","R. de Cedofeita 502, 4050-122 Porto, Portugal"
Vila Camélia,porto,1,,,"https://www.google.com/maps/search/Vila+Cam%C3%A9lia+R.+de+Ant%C3%B3nio+C%C3%A2ndido+79,+4200-076+Porto,+Portugal","R. de António Cândido 79, 4200-076 Porto, Portugal"
Villaggio Porto - Restaurante Pizzaria,porto,2,,,"https://www.google.com/maps/search/Villaggio+Porto+-+Restaurante+Pizzaria+Av.+de+Rodrigues+de+Freitas+147,+4000-420+Porto,+Portugal","Av. de Rodrigues de Freitas 147, 4000-420 Porto, Portugal"
Vintage Vendetta,porto,2,,,"https://www.google.com/maps/search/Vintage+Vendetta+Centro+Comercial+de+Cedofeita,+R.+de+Cedofeita+451+Loja+31,+4050-181+Porto,+Portugal","Centro Comercial de Cedofeita, R. de Cedofeita 451 Loja 31, 4050-181 Porto, Portugal"
Vista Alegre,porto,1,,,"https://www.google.com/maps/search/Vista+Alegre+R.+das+Carmelitas+4050,+Porto,+Portugal","R. das Carmelitas 4050, Porto, Portugal"
VivaGym,porto,18,41.1568615,-8.6202482,"https://www.google.com/maps/search/VivaGym+Alameda+Shopping,+Rua+dos+Campe%C3%B5es+Europeus+28-198,+Lojas+311-315,+4350-414+Porto,+Portugal","Alameda Shopping, Rua dos Campeões Europeus 28-198, Lojas 311-315, 4350-414 Porto, Portugal"
Vodafone,porto,3,,,"https://www.google.com/maps/search/Vodafone+Pra%C3%A7a+de+Mouzinho+de+Albuquerque+98,+4100-358+Porto,+Portugal","Praça de Mouzinho de Albuquerque 98, 4100-358 Porto, Portugal"
Vogue Café Porto,porto,2,,,"https://www.google.com/maps/search/Vogue+Caf%C3%A9+Porto+R.+de+Avis+10,+4050-075+Porto,+Portugal","R. de Avis 10, 4050-075 Porto, Portugal"
Vue sur Parque da Cidade do Porto,porto,1,,,"https://www.google.com/maps/search/Vue+sur+Parque+da+Cidade+do+Porto+Via+do+Castelo+do+Queijo+395,+4100-429+Porto,+Portugal","Via do Castelo do Queijo 395, 4100-429 Porto, Portugal"
Vívian Castro Gabinete de Estética,porto,1,,,"https://www.google.com/maps/search/V%C3%ADvian+Castro+Gabinete+de+Est%C3%A9tica+R.+de+5+de+Outubro+156+loja+34,+Boavista,+4100-172+Porto,+Portugal","R. de 5 de Outubro 156 loja 34, Boavista, 4100-172 Porto, Portugal"
W1tch House Atelier,porto,1,,,"https://www.google.com/maps/search/W1tch+House+Atelier+Rua+trindade+coelho+1c+Segundo+andar+-+Esquerdo,+R.+Trindade+Coelho+1C+2+Andar+esquerdo,+4000-069+Porto,+Portugal","Rua trindade coelho 1c Segundo andar - Esquerdo, R. Trindade Coelho 1C 2 Andar esquerdo, 4000-069 Porto, Portugal"
WD STUDIO HAIR | Salão de Beleza - Porto,porto,1,,,"https://www.google.com/maps/search/WD+STUDIO+HAIR+%7C+Sal%C3%A3o+de+Beleza+-+Porto+R.+do+Lindo+Vale+61+R/ch,+4200-371+Porto,+Portugal","R. do Lindo Vale 61 R/ch, 4200-371 Porto, Portugal"
WINPROVIT - Porto,porto,1,,,"https://www.google.com/maps/search/WINPROVIT+-+Porto+R.+C%C3%A9sar+das+Neves+163,+4200-002+Porto,+Portugal","R. César das Neves 163, 4200-002 Porto, Portugal"
Walk in Tattoo Studio Porto | Ethereal Tattoo Parlour,porto,1,,,"https://www.google.com/maps/search/Walk+in+Tattoo+Studio+Porto+%7C+Ethereal+Tattoo+Parlour+R.+do+Gen.+Silveira+22,+4050-083+Porto,+Portugal","R. do Gen. Silveira 22, 4050-083 Porto, Portugal"
WashLab - Lavandaria & Costura,porto,1,,,"https://www.google.com/maps/search/WashLab+-+Lavandaria+&+Costura+Pra%C3%A7a+Dom+Afonso+v+166,+4150-024+Porto,+Portugal","Praça Dom Afonso v 166, 4150-024 Porto, Portugal"
Washere lavandería self-service,porto,2,,,"https://www.google.com/maps/search/Washere+lavander%C3%ADa+self-service+R.+Aires+de+Ornelas+308,+4000-022+Porto,+Portugal","R. Aires de Ornelas 308, 4000-022 Porto, Portugal"
Wera Store 1,porto,1,,,"https://www.google.com/maps/search/Wera+Store+1+R.+Ant%C3%B3nio+da+Silva+Marinho+120,+4100-064+Porto,+Portugal","R. António da Silva Marinho 120, 4100-064 Porto, Portugal"
Wera Store 2,porto,2,,,"https://www.google.com/maps/search/Wera+Store+2+R.+Ant%C3%B3nio+Nicolau+D'Almeida+95,+4100-080+Porto,+Portugal","R. António Nicolau D'Almeida 95, 4100-080 Porto, Portugal"
"Wheel Wave - Porto Rent a Bike, Porto Rent a Ebike & Porto Tours",porto,1,,,"https://www.google.com/maps/search/Wheel+Wave+-+Porto+Rent+a+Bike,+Porto+Rent+a+Ebike+&+Porto+Tours+Rua+do+Infante+D.+Henrique+103,+4050-450+Porto,+Portugal","Rua do Infante D. Henrique 103, 4050-450 Porto, Portugal"
Wild at Heart,porto,1,41.1440099,-8.6170854,"https://www.google.com/maps/place/Wild+at+Heart/@41.1440099,-8.6170854,17z/data=!4m6!3m5!1s0xd2464fcf4f36123:0xa9e4c73ab85e5d20!8m2!3d41.1440099!4d-8.6170854!16s%2Fg%2F11c2kd86px?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Rua das Taipas 113, 4050-600 Porto, Portugal"
Wish,porto,1,,,"https://www.google.com/maps/search/Wish+Largo+da+Igreja+da+Foz,+105+e+107,+4150-400+Porto,+Portugal","Largo da Igreja da Foz, 105 e 107, 4150-400 Porto, Portugal"
Wish You Were Here,porto,3,,,"https://www.google.com/maps/search/Wish+You+Were+Here+R.+da+Constitui%C3%A7%C3%A3o+997,+4200-102+Porto,+Portugal","R. da Constituição 997, 4200-102 Porto, Portugal"
Wiñk,porto,1,,,"https://www.google.com/maps/search/Wi%C3%B1k+R.+dos+Campe%C3%B5es+Europeus+28,+4350-414+Porto,+Portugal","R. dos Campeões Europeus 28, 4350-414 Porto, Portugal"
Wok to Walk Via Catarina Shopping,porto,1,,,"https://www.google.com/maps/search/Wok+to+Walk+Via+Catarina+Shopping+R.+de+Santa+Catarina+312+a+350,+4000-443+Porto,+Portugal","R. de Santa Catarina 312 a 350, 4000-443 Porto, Portugal"
Woodstock69 Rock Bar,porto,1,,,"https://www.google.com/maps/search/Woodstock69+Rock+Bar+R.+S%C3%A3o+Roque+da+Lameira+1212,+4350-104+Porto,+Portugal","R. São Roque da Lameira 1212, 4350-104 Porto, Portugal"
WorkView Porto,porto,1,,,"https://www.google.com/maps/search/WorkView+Porto+R.+Prof.+Bento+de+Jesus+Cara%C3%A7a+n%C2%BA213+1%C2%BA+Andar+n%C2%BA4,+4200-132+Porto,+Portugal","R. Prof. Bento de Jesus Caraça nº213 1º Andar nº4, 4200-132 Porto, Portugal"
World Of Fabrics,porto,1,,,"https://www.google.com/maps/search/World+Of+Fabrics+Rua+de+Fernandes+Tom%C3%A1s+851,+4000-219+Porto,+Portugal","Rua de Fernandes Tomás 851, 4000-219 Porto, Portugal"
World of Copy,porto,1,,,"https://www.google.com/maps/search/World+of+Copy+R.+de+5+de+Outubro+385,+4100-175+Porto,+Portugal","R. de 5 de Outubro 385, 4100-175 Porto, Portugal"
World of Discoveries,porto,1,,,"https://www.google.com/maps/search/World+of+Discoveries+Rua+de+Miragaia+106,+4050-387+Porto,+Portugal","Rua de Miragaia 106, 4050-387 Porto, Portugal"
Worten (Via Catarina),porto,6,,,"https://www.google.com/maps/search/Worten+(Via+Catarina)+Shopping+Via+Catarina+-+Loja+1.20,+R.+de+Santa+Catarina+312-350,+4000-433+Porto,+Portugal","Shopping Via Catarina - Loja 1.20, R. de Santa Catarina 312-350, 4000-433 Porto, Portugal"
XOXO Food & Drinks,porto,3,,,"https://www.google.com/maps/search/XOXO+Food+&+Drinks+Via+do+Castelo+do+Queijo+395,+4100-429+Porto,+Portugal","Via do Castelo do Queijo 395, 4100-429 Porto, Portugal"
Xau Laura,porto,1,,,"https://www.google.com/maps/search/Xau+Laura+Rua+de+Miguel+Bombarda+589,+4050-379+Porto,+Portugal","Rua de Miguel Bombarda 589, 4050-379 Porto, Portugal"
YO-YO KEBAB PiZZA,porto,1,,,"https://www.google.com/maps/search/YO-YO+KEBAB+PiZZA+Av.+Marginal+27,+2460-096+S%C3%A3o+Martinho+do+Porto,+Portugal","Av. Marginal 27, 2460-096 São Martinho do Porto, Portugal"
YOAM - Asian food & drinks,porto,1,,,"https://www.google.com/maps/search/YOAM+-+Asian+food+&+drinks+Rua+do+Almada+348,+4050-033+Porto,+Portugal","Rua do Almada 348, 4050-033 Porto, Portugal"
"Yakuza by Olivier, Porto",porto,3,41.1483939,-8.6114892,"https://www.google.com/maps/place/Yakuza+by+Olivier,+Porto/@41.1483939,-8.6114892,17z/data=!4m6!3m5!1s0xd2465e55a4bb5b5:0x1bdb7843da2abeb7!8m2!3d41.1483939!4d-8.6114892!16s%2Fg%2F11fk1n0c19?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Av. dos Aliados 151, 4000-067 Porto, Portugal"
Yellow Rose Bar,porto,1,41.1472576,-8.6144149,"https://www.google.com/maps/place/Yellow+Rose+Bar/@41.1472576,-8.6144149,17z/data=!4m6!3m5!1s0xd24655859d6da1b:0xef720fa7e21ec34e!8m2!3d41.1472576!4d-8.6144149!16s%2Fg%2F11rn4nbq54?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. da Galeria de Paris 67, 4050-639 Porto, Portugal"
Yes,porto,1,,,"https://www.google.com/maps/search/Yes+R.+do+Alferes+Malheiro+28,+4000-056+Porto,+Portugal","R. do Alferes Malheiro 28, 4000-056 Porto, Portugal"
Yes Sushi Restaurant,porto,3,41.1601443,-8.6437682,"https://www.google.com/maps/place/Yes+Sushi+Restaurant/@41.1601443,-8.6437682,17z/data=!4m6!3m5!1s0xd24659c212cbd8f:0x9c7da3c554045a46!8m2!3d41.1601443!4d-8.6437682!16s%2Fg%2F11b6t7f0gs?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","4100 133, Av. da Boavista 1711, Porto, Portugal"
Your Padel,porto,1,,,"https://www.google.com/maps/search/Your+Padel+Estr.+da+Circunvala%C3%A7%C3%A3o+7234,+4425-420+Porto,+Portugal","Estr. da Circunvalação 7234, 4425-420 Porto, Portugal"
Your Palace,porto,1,,,"https://www.google.com/maps/search/Your+Palace+Pra%C3%A7a+do+Dr.+Francisco+S%C3%A1+Carneiro+283,+4200-314+Porto,+Portugal","Praça do Dr. Francisco Sá Carneiro 283, 4200-314 Porto, Portugal"
Yuko Tavern,porto,3,,,"https://www.google.com/maps/search/Yuko+Tavern+Rua+de+Costa+Cabral+2331,+4200-232+Porto,+Portugal","Rua de Costa Cabral 2331, 4200-232 Porto, Portugal"
ZA IN PORTO,porto,1,,,"https://www.google.com/maps/search/ZA+IN+PORTO+R.+da+Boavista+21,+4050-107+Porto,+Portugal","R. da Boavista 21, 4050-107 Porto, Portugal"
ZARA,porto,8,41.1476,-8.606509,"https://www.google.com/maps/search/ZARA+R.+de+Santa+Catarina+160+168,+4000-422+Porto,+Portugal","R. de Santa Catarina 160 168, 4000-422 Porto, Portugal"
Zafferano Porto Indian Restaurant,porto,1,,,"https://www.google.com/maps/search/Zafferano+Porto+Indian+Restaurant+Rua+do+Almada+316,+4050-033+Porto,+Portugal","Rua do Almada 316, 4050-033 Porto, Portugal"
Zapata,porto,2,,,"https://www.google.com/maps/search/Zapata+R.+de+C%C3%A2ndido+dos+Reis+135,+4050-152+Porto,+Portugal","R. de Cândido dos Reis 135, 4050-152 Porto, Portugal"
Zara,porto,1,,,"https://www.google.com/maps/search/Zara+R.+do+Bom+Sucesso+100,+4150-147+Porto,+Portugal","R. do Bom Sucesso 100, 4150-147 Porto, Portugal"
Zedelga,porto,1,,,"https://www.google.com/maps/search/Zedelga+Rua+do+Almada+455,+4050-039+Porto,+Portugal","Rua do Almada 455, 4050-039 Porto, Portugal"
Zenith - Brunch & Cocktails Bar,porto,2,,,"https://www.google.com/maps/search/Zenith+-+Brunch+&+Cocktails+Bar+Pra%C3%A7a+de+Carlos+Alberto+86,+4050-158+Porto,+Portugal","Praça de Carlos Alberto 86, 4050-158 Porto, Portugal"
Zero21 Porto Tattoo Studio,porto,1,,,"https://www.google.com/maps/search/Zero21+Porto+Tattoo+Studio+R.+de+Dami%C3%A3o+de+G%C3%B3is+363E,+4050-223+Porto,+Portugal","R. de Damião de Góis 363E, 4050-223 Porto, Portugal"
Zé do Prego,porto,1,,,"https://www.google.com/maps/search/Z%C3%A9+do+Prego+R.+Das+Oliveiras+118,+4050-448+Porto,+Portugal","R. Das Oliveiras 118, 4050-448 Porto, Portugal"
[P] GOPARK,porto,1,,,"https://www.google.com/maps/search/[P]+GOPARK+Junto+ao+Aeroporto+do+Porto,+R.+do+Barreiro+492+Armaz%C3%A9m+D,+4470-573,+4470-558+Maia,+Portugal","Junto ao Aeroporto do Porto, R. do Barreiro 492 Armazém D, 4470-573, 4470-558 Maia, Portugal"
a lavandaria self-service,porto,1,,,"https://www.google.com/maps/search/a+lavandaria+self-service+R.+de+S%C3%A3o+Tom%C3%A9+1064,+4200-487+Porto,+Portugal","R. de São Tomé 1064, 4200-487 Porto, Portugal"
adega escondida,porto,3,,,"https://www.google.com/maps/search/adega+escondida+R.+de+Costa+e+Almeida+255,+4200-235+Porto,+Portugal","R. de Costa e Almeida 255, 4200-235 Porto, Portugal"
barbeiro brasileiro Filipe,porto,2,41.1825417,-8.6545305,"https://www.google.com/maps/search/barbeiro+brasileiro+Filipe+R.+Sara+Afonso+338,+4460-841+Porto,+Portugal","R. Sara Afonso 338, 4460-841 Porto, Portugal"
bbgourmet LOJA,porto,1,,,"https://www.google.com/maps/search/bbgourmet+LOJA+Rua+da+Venezuela+53,+4150-744+Porto,+Portugal","Rua da Venezuela 53, 4150-744 Porto, Portugal"
bbgourmet Maiorca,porto,6,41.1569444,-8.6419444,"https://www.google.com/maps/search/bbgourmet+Maiorca+R.+de+Ant%C3%B3nio+Cardoso+301,+4150-082+Porto,+Portugal","R. de António Cardoso 301, 4150-082 Porto, Portugal"
bolhão bbgourmet,porto,4,41.1503778,-8.6074444,"https://www.google.com/maps/search/bolh%C3%A3o+bbgourmet+Rua+de+Fernandes+Tom%C3%A1s+764,+4000-213+Porto,+Portugal","Rua de Fernandes Tomás 764, 4000-213 Porto, Portugal"
bp,porto,1,,,"https://www.google.com/maps/search/bp+Estrada+da+Circunvala%C3%A7%C3%A3o,+R.+Direita+do+Viso+3921,+4250-150+Porto,+Portugal","Estrada da Circunvalação, R. Direita do Viso 3921, 4250-150 Porto, Portugal"
cachacaria.bar,porto,2,,,"https://www.google.com/maps/search/cachacaria.bar+Rua+de+Miguel+Bombarda+552,+4050-379+Porto,+Portugal","Rua de Miguel Bombarda 552, 4050-379 Porto, Portugal"
daTerra Baixa,porto,2,,,"https://www.google.com/maps/search/daTerra+Baixa+R.+de+Mouzinho+da+Silveira+249,+4050-421+Porto,+Portugal","R. de Mouzinho da Silveira 249, 4050-421 Porto, Portugal"
deBest Massage Spa - Porto,porto,1,,,"https://www.google.com/maps/search/deBest+Massage+Spa+-+Porto+R.+da+Constitui%C3%A7%C3%A3o+1959+A,+4250-170+Porto,+Portugal","R. da Constituição 1959 A, 4250-170 Porto, Portugal"
"hôma Alameda: Decoração, Mobiliário, Cozinha, Arrumação",porto,4,,,"https://www.google.com/maps/search/h%C3%B4ma+Alameda:+Decora%C3%A7%C3%A3o,+Mobili%C3%A1rio,+Cozinha,+Arruma%C3%A7%C3%A3o+R.+dos+Campe%C3%B5es+Europeus+28,+4350-414+Porto,+Portugal","R. dos Campeões Europeus 28, 4350-414 Porto, Portugal"
"hôma Porto Zona Industrial: Decoração, Mobiliário, Cozinha, Arrumação",porto,1,,,"https://www.google.com/maps/search/h%C3%B4ma+Porto+Zona+Industrial:+Decora%C3%A7%C3%A3o,+Mobili%C3%A1rio,+Cozinha,+Arruma%C3%A7%C3%A3o+R.+Manuel+Pinto+de+Azevedo+7,+4100-321+Porto,+Portugal","R. Manuel Pinto de Azevedo 7, 4100-321 Porto, Portugal"
iberEscapes José Silva,porto,1,41.1628786,-8.613598,"https://www.google.com/maps/place/iberEscapes+Jos%C3%A9+Silva/@41.1628786,-8.613598,17z/data=!4m6!3m5!1s0xd246517393c3c47:0xce03648744bc8b83!8m2!3d41.1628786!4d-8.613598!16s%2Fg%2F11mw0mzckl?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","R. da Constituição n 1319, 4000-000 Porto, Portugal"
ibis Porto Sao Joao,porto,1,,,"https://www.google.com/maps/search/ibis+Porto+Sao+Joao+R.+Dr.+Pl%C3%A1cido+da+Costa,+4200-450+Porto,+Portugal","R. Dr. Plácido da Costa, 4200-450 Porto, Portugal"
inho BAR BAIXA,porto,1,,,"https://www.google.com/maps/search/inho+BAR+BAIXA+Campo+dos+M%C3%A1rtires+da+P%C3%A1tria+62,+4050-366+Porto,+Portugal","Campo dos Mártires da Pátria 62, 4050-366 Porto, Portugal"
megabit,porto,1,,,"https://www.google.com/maps/search/megabit+R.+Guedes+de+Azevedo+31,+4000-272+Porto,+Portugal","R. Guedes de Azevedo 31, 4000-272 Porto, Portugal"
o Carniceiro,porto,2,,,"https://www.google.com/maps/search/o+Carniceiro+R.+do+Ateneu+Comercial+do+Porto+13,+4000-092+Porto,+Portugal","R. do Ateneu Comercial do Porto 13, 4000-092 Porto, Portugal"
odete&lidia lda,porto,1,,,"https://www.google.com/maps/search/odete&lidia+lda+Rua+de+Costa+Cabral+2879,+4200-234+Porto,+Portugal","Rua de Costa Cabral 2879, 4200-234 Porto, Portugal"
ondo korean kitchen,porto,1,,,"https://www.google.com/maps/search/ondo+korean+kitchen+Rua+de+S.+Victor+148,+4000-512+Porto,+Portugal","Rua de S. Victor 148, 4000-512 Porto, Portugal"
soMos Restaurant & Lounge,porto,1,41.1601337,-8.6407568,"https://www.google.com/maps/place/soMos+Restaurant+%26+Lounge/@41.1601337,-8.6407568,17z/data=!4m6!3m5!1s0xd24654114f44e91:0xa6f00a8e7c0f9552!8m2!3d41.1601337!4d-8.6407568!16s%2Fg%2F11g0z7f9j_?entry=ttu&g_ep=EgoyMDI1MDExMC4wIKXMDSoASAFQAw%3D%3D","Av. da Boavista 1466, 4100-114 Porto, Portugal"
tascö,porto,3,,,"https://www.google.com/maps/search/tasc%C3%B6+Rua+do+Almada+151A,+4050-037+Porto,+Portugal","Rua do Almada 151A, 4050-037 Porto, Portugal"
zenemotion - Mind Your Body,porto,1,,,"https://www.google.com/maps/search/zenemotion+-+Mind+Your+Body+Av.+do+Parque+327,+4100-376+Porto,+Portugal","Av. do Parque 327, 4100-376 Porto, Portugal"
